Date,Direction,Coin,Futures,Transaction amount,Average Price,Trading volume,Realized P/L,NetProfits,Fee
2025-11-13 21:41:33,Open long,USDT,BTCUSDT,0.0001,98789.6,9.87896,0,0,-0.001975792
2025-11-13 21:20:56,Close long,USDT,SOLUSDT,0.4,141.205,56.482,-0.3536,-0.3874892,-0.0338892
2025-11-13 20:55:50,Open long,USDT,SOLUSDT,0.4,142.089,56.8356,0,0,-0.01136712
2025-11-13 20:15:48,Close long,USDT,ADAUSDT,88,0.5215,45.892,-0.3432,-0.3707352,-0.0275352
2025-11-13 20:05:21,Open long,USDT,ADAUSDT,88,0.5254,46.2352,0,0,-0.00924704
2025-11-13 19:17:58,Close long,USDT,ADAUSDT,88,0.5246,46.1648,-0.3432,-0.37089888,-0.02769888
2025-11-13 19:17:55,Close long,USDT,SOLUSDT,0.4,146.04,58.416,-0.3624,-0.3974496,-0.0350496
2025-11-13 18:59:36,Close long,USDT,BTCUSDT,0.0001,99613.2,9.96132,-0.09159,-0.097566792,-0.005976792
2025-11-13 18:59:13,Open long,USDT,ADAUSDT,88,0.5285,46.508,0,0,-0.0093016
2025-11-13 18:59:12,Open long,USDT,SOLUSDT,0.4,146.946,58.7784,0,0,-0.01175568
2025-11-13 18:37:49,Close long,USDT,AAVEUSDT,0.1,201.13,20.113,-0.259,-0.2710678,-0.0120678
2025-11-13 18:32:52,Open long,USDT,AAVEUSDT,0.1,203.72,20.372,0,0,-0.0040744
2025-11-13 18:17:16,Close long,USDT,AAVEUSDT,0.1,203.29,20.329,-0.041,-0.0531974,-0.0121974
2025-11-13 18:16:04,Open long,USDT,AAVEUSDT,0.1,203.7,20.37,0,0,-0.004074
2025-11-13 18:05:16,Close long,USDT,AAVEUSDT,0.1,203.56,20.356,-0.055,-0.0672136,-0.0122136
2025-11-13 18:01:48,Open long,USDT,AAVEUSDT,0.1,204.11,20.411,0,0,-0.0040822
2025-11-13 17:55:50,Open long,USDT,BTCUSDT,0.0001,100529.1,10.05291,0,0,-0.002010582
2025-11-13 17:53:26,Close long,USDT,AAVEUSDT,0.1,204.97,20.497,-0.2,-0.2122982,-0.0122982
2025-11-13 17:18:32,Open long,USDT,AAVEUSDT,0.1,206.97,20.697,0,0,-0.0041394
2025-11-13 15:51:20,Close long,USDT,AAVEUSDT,0.1,210.12,21.012,0.264,0.2513928,-0.0126072
2025-11-13 15:37:34,Open long,USDT,AAVEUSDT,0.1,207.48,20.748,0,0,-0.0041496
2025-11-13 14:26:57,Close short,USDT,AAVEUSDT,0.1,211.91,21.191,0.235,0.2222854,-0.0127146
2025-11-13 11:19:37,Open short,USDT,AAVEUSDT,0.1,214.26,21.426,0,0,-0.0042852
2025-11-13 10:08:47,Close short,USDT,BTCUSDT,0.0001,102830,10.283,0.05516,0.0489902,-0.0061698
2025-11-13 06:57:15,Open short,USDT,BTCUSDT,0.0001,103381.6,10.33816,0,0,-0.002067632
2025-11-13 06:56:04,Close short,USDT,AAVEUSDT,0.1,214.13,21.413,-0.208,-0.2208478,-0.0128478
2025-11-13 06:39:14,Open short,USDT,AAVEUSDT,0.1,212.05,21.205,0,0,-0.004241
2025-11-13 04:24:29,Close long,USDT,AAVEUSDT,0.1,207.29,20.729,0.311,0.2985626,-0.0124374
2025-11-13 04:15:55,Open long,USDT,AAVEUSDT,0.1,204.18,20.418,0,0,-0.0040836
2025-11-13 02:10:40,Close long,USDT,AAVEUSDT,0.1,207.39,20.739,0.395,0.3825566,-0.0124434
2025-11-12 20:28:41,Open long,USDT,AAVEUSDT,0.1,203.44,20.344,0,0,-0.0040688
2025-11-12 20:07:01,Close long,USDT,BTCUSDT,0.0001,101215.6,10.12156,-0.09577,-0.101842936,-0.006072936
2025-11-12 20:05:09,Close long,USDT,AAVEUSDT,0.1,204.66,20.466,-0.217,-0.2292796,-0.0122796
2025-11-12 18:41:53,Open long,USDT,AAVEUSDT,0.1,206.83,20.683,0,0,-0.0041366
2025-11-12 17:46:27,Close long,USDT,AAVEUSDT,0.1,205.15,20.515,-0.041,-0.053309,-0.012309
2025-11-12 17:45:40,Open long,USDT,AAVEUSDT,0.1,205.56,20.556,0,0,-0.0041112
2025-11-12 17:34:11,Close long,USDT,SOLUSDT,0.2,154.337,30.8674,0.3498,0.33127956,-0.01852044
2025-11-12 17:34:11,Close long,USDT,SOLUSDT,0.1,154.337,15.4337,0.1749,0.16563978,-0.00926022
2025-11-12 17:26:03,Open long,USDT,SOLUSDT,0.3,152.588,45.7764,0,0,-0.00915528
2025-11-12 17:23:28,Close long,USDT,AAVEUSDT,0.1,205.25,20.525,-0.039,-0.051315,-0.012315
2025-11-12 17:18:14,Open long,USDT,AAVEUSDT,0.1,205.64,20.564,0,0,-0.0041128
2025-11-12 17:14:27,Close long,USDT,SOLUSDT,0.3,152.507,45.7521,-0.2733,-0.30075126,-0.02745126
2025-11-12 17:14:03,Open long,USDT,SOLUSDT,0.3,153.418,46.0254,0,0,-0.00920508
2025-11-12 17:10:33,Close long,USDT,AAVEUSDT,0.1,205.7,20.57,-0.056,-0.068342,-0.012342
2025-11-12 17:05:26,Open long,USDT,AAVEUSDT,0.1,206.26,20.626,0,0,-0.0041252
2025-11-12 16:53:24,Close long,USDT,AAVEUSDT,0.1,206.94,20.694,-0.215,-0.2274164,-0.0124164
2025-11-12 16:52:52,Open long,USDT,BTCUSDT,0.0001,102173.3,10.21733,0,0,-0.002043466
2025-11-12 16:38:33,Open long,USDT,AAVEUSDT,0.1,209.09,20.909,0,0,-0.0041818
2025-11-12 16:04:18,Close long,USDT,AAVEUSDT,0.1,212.84,21.284,0.222,0.2092296,-0.0127704
2025-11-12 15:49:34,Open long,USDT,AAVEUSDT,0.1,210.62,21.062,0,0,-0.0042124
2025-11-12 15:48:31,Close short,USDT,BTCUSDT,0.0001,104126.3,10.41263,0.06878,0.062532422,-0.006247578
2025-11-12 10:11:24,Open short,USDT,BTCUSDT,0.0001,104814.1,10.48141,0,0,-0.002096282
2025-11-12 04:51:33,Close long,USDT,AAVEUSDT,0.1,212.45,21.245,0.462,0.449253,-0.012747
2025-11-12 01:11:21,Open long,USDT,AAVEUSDT,0.1,207.83,20.783,0,0,-0.0041566
2025-11-11 23:01:17,Close long,USDT,AAVEUSDT,0.1,208.22,20.822,-0.205,-0.2174932,-0.0124932
2025-11-11 22:36:27,Close long,USDT,BTCUSDT,0.0001,102530.6,10.25306,-0.09406,-0.100211836,-0.006151836
2025-11-11 21:48:04,Open long,USDT,AAVEUSDT,0.1,210.27,21.027,0,0,-0.0042054
2025-11-11 21:34:54,Close long,USDT,AAVEUSDT,0.1,210.33,21.033,-0.215,-0.2276198,-0.0126198
2025-11-11 20:19:37,Open long,USDT,AAVEUSDT,0.1,212.48,21.248,0,0,-0.0042496
2025-11-11 20:08:16,Close long,USDT,AAVEUSDT,0.1,211.28,21.128,-0.214,-0.2266768,-0.0126768
2025-11-11 18:35:54,Open long,USDT,AAVEUSDT,0.1,213.42,21.342,0,0,-0.0042684
2025-11-11 17:09:28,Close long,USDT,AAVEUSDT,0.1,213.58,21.358,-0.213,-0.2258148,-0.0128148
2025-11-11 16:33:06,Open long,USDT,BTCUSDT,0.0001,103471.2,10.34712,0,0,-0.002069424
2025-11-11 13:49:50,Open long,USDT,AAVEUSDT,0.1,215.71,21.571,0,0,-0.0043142
2025-11-11 13:41:51,Close long,USDT,AAVEUSDT,0.1,215.06,21.506,-0.213,-0.2259036,-0.0129036
2025-11-11 08:48:36,Open long,USDT,AAVEUSDT,0.1,217.19,21.719,0,0,-0.0043438
2025-11-11 08:38:55,Close long,USDT,AAVEUSDT,0.1,217.12,21.712,-0.218,-0.2310272,-0.0130272
2025-11-11 06:34:44,Open long,USDT,AAVEUSDT,0.1,219.3,21.93,0,0,-0.013158
2025-11-11 03:03:43,Close short,USDT,BTCUSDT,0.0001,105842,10.5842,0.14281,0.13645948,-0.00635052
2025-11-11 02:19:56,Open short,USDT,BTCUSDT,0.0001,107270.1,10.72701,0,0,-0.002145402
2025-11-10 11:27:55,Close short,USDT,AAVEUSDT,0.1,223.63,22.363,-0.248,-0.2614178,-0.0134178
2025-11-10 10:06:03,Open short,USDT,AAVEUSDT,0.1,221.15,22.115,0,0,-0.004423
2025-11-10 09:39:05,Close short,USDT,BTCUSDT,0.0001,105867.9,10.58679,0.01334,0.006987926,-0.006352074
2025-11-10 02:16:10,Close short,USDT,AAVEUSDT,0.1,217.83,21.783,-0.203,-0.2160698,-0.0130698
2025-11-10 02:10:11,Open short,USDT,AAVEUSDT,0.1,215.8,21.58,0,0,-0.004316
2025-11-10 01:45:01,Open short,USDT,BTCUSDT,0.0001,106001.3,10.60013,0,0,-0.002120026
2025-11-10 01:41:02,Close short,USDT,AAVEUSDT,0.1,215.28,21.528,-0.043,-0.0559168,-0.0129168
2025-11-10 01:35:43,Open short,USDT,AAVEUSDT,0.1,214.85,21.485,0,0,-0.004297
2025-11-10 01:21:04,Close short,USDT,AAVEUSDT,0.1,213.93,21.393,-0.206,-0.2188358,-0.0128358
2025-11-10 01:02:05,Close short,USDT,BTCUSDT,0.0001,104371,10.4371,0.0151,0.00883774,-0.00626226
2025-11-10 00:33:42,Open short,USDT,AAVEUSDT,0.1,211.87,21.187,0,0,-0.0042374
2025-11-10 00:01:48,Close short,USDT,AAVEUSDT,0.1,214.44,21.444,-0.213,-0.2258664,-0.0128664
2025-11-09 23:38:36,Open short,USDT,AAVEUSDT,0.1,212.31,21.231,0,0,-0.0042462
2025-11-09 23:15:48,Close short,USDT,AAVEUSDT,0.1,214.06,21.406,-0.21,-0.2228436,-0.0128436
2025-11-09 20:27:09,Open short,USDT,BTCUSDT,0.0001,104522,10.4522,0,0,-0.00209044
2025-11-09 20:03:04,Open short,USDT,AAVEUSDT,0.1,211.96,21.196,0,0,-0.0042392
2025-11-09 20:00:58,Close short,USDT,BTCUSDT,0.0001,104620,10.462,-0.09538,-0.1016572,-0.0062772
2025-11-09 19:56:11,Close short,USDT,AAVEUSDT,0.1,211.86,21.186,-0.034,-0.0467116,-0.0127116
2025-11-09 19:49:33,Open short,USDT,AAVEUSDT,0.1,211.52,21.152,0,0,-0.0042304
2025-11-09 17:49:09,Close short,USDT,AAVEUSDT,0.1,211.39,21.139,-0.208,-0.2206834,-0.0126834
2025-11-09 17:36:01,Open short,USDT,AAVEUSDT,0.1,209.31,20.931,0,0,-0.0041862
2025-11-09 17:29:48,Close short,USDT,AAVEUSDT,0.1,210.99,21.099,-0.228,-0.2406594,-0.0126594
2025-11-09 15:38:32,Open short,USDT,AAVEUSDT,0.1,208.71,20.871,0,0,-0.0041742
2025-11-09 15:29:46,Close short,USDT,AAVEUSDT,0.1,209.37,20.937,-0.285,-0.2975622,-0.0125622
2025-11-09 15:29:19,Open short,USDT,BTCUSDT,0.0001,103666.2,10.36662,0,0,-0.002073324
2025-11-09 15:27:18,Close short,USDT,AAVEUSDT,0.1,207.69,20.769,-0.117,-0.1294614,-0.0124614
2025-11-09 15:26:28,Open short,USDT,AAVEUSDT,0.1,207.37,20.737,0,0,-0.0124422
2025-11-09 15:19:40,Open short,USDT,AAVEUSDT,0.1,205.67,20.567,0,0,-0.0041134
2025-11-09 08:34:07,Close long,USDT,AAVEUSDT,0.1,200.66,20.066,0.213,0.2009604,-0.0120396
2025-11-09 06:34:09,Open long,USDT,AAVEUSDT,0.1,198.53,19.853,0,0,-0.0039706
2025-11-09 04:24:14,Close long,USDT,AAVEUSDT,0.1,197.08,19.708,-0.201,-0.2128248,-0.0118248
2025-11-09 03:37:32,Open long,USDT,AAVEUSDT,0.1,199.09,19.909,0,0,-0.0039818
2025-11-09 01:20:31,Close short,USDT,ADAUSDT,76,0.5623,42.7348,1.8848,1.85915912,-0.02564088
2025-11-08 23:53:22,Close long,USDT,AAVEUSDT,0.1,203.34,20.334,0.42,0.4077996,-0.0122004
2025-11-08 18:03:52,Open long,USDT,AAVEUSDT,0.1,199.14,19.914,0,0,-0.0039828
2025-11-08 17:49:19,Close long,USDT,AAVEUSDT,0.2,204.39,40.878,0.932,0.9074732,-0.0245268
2025-11-08 17:40:24,Open long,USDT,AAVEUSDT,0.1,198.93,19.893,0,0,-0.0039786
2025-11-08 17:39:27,Open long,USDT,AAVEUSDT,0.1,200.53,20.053,0,0,-0.0040106
2025-11-08 17:20:14,Close long,USDT,AAVEUSDT,0.1,198.76,19.876,-0.042,-0.0539256,-0.0119256
2025-11-08 17:19:20,Open long,USDT,AAVEUSDT,0.1,199.18,19.918,0,0,-0.0039836
2025-11-08 17:08:34,Close long,USDT,AAVEUSDT,0.1,198.44,19.844,-0.052,-0.0639064,-0.0119064
2025-11-08 17:07:19,Open long,USDT,AAVEUSDT,0.1,198.96,19.896,0,0,-0.0039792
2025-11-08 16:35:25,Close long,USDT,AAVEUSDT,0.1,199.39,19.939,-0.195,-0.2069634,-0.0119634
2025-11-08 16:08:09,Open long,USDT,AAVEUSDT,0.1,201.34,20.134,0,0,-0.0040268
2025-11-08 15:18:11,Close long,USDT,AAVEUSDT,0.1,199.99,19.999,-0.204,-0.2159994,-0.0119994
2025-11-08 14:33:22,Open long,USDT,AAVEUSDT,0.1,202.03,20.203,0,0,-0.0040406
2025-11-08 06:38:35,Close short,USDT,AAVEUSDT,0.1,205.07,20.507,0.386,0.3736958,-0.0123042
2025-11-08 06:00:57,Open short,USDT,ADAUSDT,76,0.5871,44.6196,0,0,-0.00892392
2025-11-08 05:47:24,Close short,USDT,ADAUSDT,76,0.5903,44.8628,-0.3268,-0.35371768,-0.02691768
2025-11-08 05:09:12,Open short,USDT,ADAUSDT,76,0.586,44.536,0,0,-0.0089072
2025-11-08 04:31:42,Close short,USDT,ADAUSDT,80,0.591,47.28,-0.336,-0.364368,-0.028368
2025-11-08 04:31:42,Close short,USDT,ADAUSDT,3,0.591,1.773,-0.0126,-0.0136638,-0.0010638
2025-11-08 04:04:02,Open short,USDT,AAVEUSDT,0.1,208.93,20.893,0,0,-0.0041786
2025-11-08 04:02:18,Open short,USDT,ADAUSDT,83,0.5868,48.7044,0,0,-0.02922264
2025-11-08 03:36:35,Close short,USDT,ADAUSDT,79,0.5911,46.6969,-0.3476,-0.37561814,-0.02801814
2025-11-08 03:23:46,Close short,USDT,AAVEUSDT,0.1,210.56,21.056,-0.204,-0.2166336,-0.0126336
2025-11-08 03:19:14,Open short,USDT,ADAUSDT,79,0.5867,46.3493,0,0,-0.00926986
2025-11-08 01:47:55,Open short,USDT,AAVEUSDT,0.1,208.52,20.852,0,0,-0.0041704
2025-11-08 01:38:26,Close short,USDT,BTCUSDT,0.0001,102669,10.2669,0.11452,0.10835986,-0.00616014
2025-11-07 21:51:07,Open short,USDT,BTCUSDT,0.0001,103814.2,10.38142,0,0,-0.002076284
2025-11-07 21:41:04,Close short,USDT,BTCUSDT,0.0001,103703.6,10.37036,-0.09507,-0.101292216,-0.006222216
2025-11-07 20:41:27,Close short,USDT,AAVEUSDT,0.1,210.72,21.072,-0.208,-0.2206432,-0.0126432
2025-11-07 20:15:23,Close short,USDT,ADAUSDT,80,0.5781,46.248,-0.32,-0.3477488,-0.0277488
2025-11-07 20:05:52,Open short,USDT,ADAUSDT,80,0.5741,45.928,0,0,-0.0091856
2025-11-07 19:57:20,Open short,USDT,AAVEUSDT,0.1,208.64,20.864,0,0,-0.0041728
2025-11-07 19:19:10,Close short,USDT,AAVEUSDT,0.1,208.93,20.893,-0.058,-0.0705358,-0.0125358
2025-11-07 19:17:24,Open short,USDT,AAVEUSDT,0.1,208.35,20.835,0,0,-0.004167
2025-11-07 19:10:33,Open short,USDT,BTCUSDT,0.0001,102752.9,10.27529,0,0,-0.002055058
2025-11-07 19:08:19,Close short,USDT,SOLUSDT,0.4,161.835,64.734,-0.4144,-0.4532404,-0.0388404
2025-11-07 19:01:47,Close short,USDT,AAVEUSDT,0.1,208.46,20.846,-0.036,-0.0485076,-0.0125076
2025-11-07 19:01:02,Open short,USDT,AAVEUSDT,0.1,208.1,20.81,0,0,-0.004162
2025-11-07 18:27:16,Open short,USDT,SOLUSDT,0.4,160.799,64.3196,0,0,-0.01286392
2025-11-07 18:13:55,Close short,USDT,ADAUSDT,91,0.5724,52.0884,-0.3458,-0.37705304,-0.03125304
2025-11-07 18:12:15,Close short,USDT,AAVEUSDT,0.1,203.88,20.388,-0.032,-0.0442328,-0.0122328
2025-11-07 18:05:54,Open short,USDT,AAVEUSDT,0.1,203.56,20.356,0,0,-0.0040712
2025-11-07 17:52:01,Open short,USDT,ADAUSDT,91,0.5686,51.7426,0,0,-0.03104556
2025-11-07 17:49:52,Close short,USDT,AAVEUSDT,0.1,203.7,20.37,-0.043,-0.055222,-0.012222
2025-11-07 17:48:59,Open short,USDT,AAVEUSDT,0.1,203.27,20.327,0,0,-0.0040654
2025-11-07 17:32:03,Close short,USDT,AAVEUSDT,0.1,202.84,20.284,-0.1855,-0.1976704,-0.0121704
2025-11-07 17:28:20,Close short,USDT,AAVEUSDT,0.1,202.3,20.23,-0.1315,-0.143638,-0.012138
2025-11-07 17:24:24,Open short,USDT,AAVEUSDT,0.1,201.79,20.179,0,0,-0.0040358
2025-11-07 17:21:03,Open short,USDT,AAVEUSDT,0.1,200.18,20.018,0,0,-0.0040036
2025-11-07 16:10:29,Close long,USDT,BTCUSDT,0.0001,101054,10.1054,0.09525,0.08918676,-0.00606324
2025-11-07 15:53:06,Close long,USDT,AAVEUSDT,0.2,196.19,39.238,1.051,1.0274572,-0.0235428
2025-11-07 14:27:53,Open long,USDT,AAVEUSDT,0.1,191.7,19.17,0,0,-0.003834
2025-11-07 14:17:16,Open long,USDT,AAVEUSDT,0.1,190.17,19.017,0,0,-0.0038034
2025-11-07 14:07:51,Close long,USDT,AAVEUSDT,0.1,190.11,19.011,-0.042,-0.0534066,-0.0114066
2025-11-07 14:03:06,Open long,USDT,AAVEUSDT,0.1,190.53,19.053,0,0,-0.0038106
2025-11-07 13:46:30,Close long,USDT,AAVEUSDT,0.1,190.61,19.061,-0.209,-0.2204366,-0.0114366
2025-11-07 13:20:14,Open long,USDT,AAVEUSDT,0.1,192.7,19.27,0,0,-0.003854
2025-11-07 13:00:30,Close long,USDT,AAVEUSDT,0.1,193.5,19.35,-0.188,-0.19961,-0.01161
2025-11-07 12:14:07,Open long,USDT,AAVEUSDT,0.1,195.38,19.538,0,0,-0.0039076
2025-11-07 12:13:35,Open long,USDT,BTCUSDT,0.0001,100101.5,10.01015,0,0,-0.00200203
2025-11-07 01:03:26,Close long,USDT,BTCUSDT,0.0001,101513.5,10.15135,0.04472,0.03862919,-0.00609081
2025-11-06 19:38:08,Close long,USDT,AAVEUSDT,0.2,198.41,39.682,0.796,0.7721908,-0.0238092
2025-11-06 17:53:47,Open long,USDT,AAVEUSDT,0.1,195.21,19.521,0,0,-0.0039042
2025-11-06 17:49:19,Open long,USDT,AAVEUSDT,0.1,193.65,19.365,0,0,-0.003873
2025-11-06 17:41:16,Close long,USDT,AAVEUSDT,0.2,193.85,38.77,-0.391,-0.414262,-0.023262
2025-11-06 17:39:40,Open long,USDT,BTCUSDT,0.0001,101066.3,10.10663,0,0,-0.002021326
2025-11-06 16:44:45,Open long,USDT,AAVEUSDT,0.1,195.02,19.502,0,0,-0.0039004
2025-11-06 16:33:49,Open long,USDT,AAVEUSDT,0.1,196.59,19.659,0,0,-0.0039318
2025-11-06 16:22:44,Close long,USDT,AAVEUSDT,0.1,199.34,19.934,0.256,0.2440396,-0.0119604
2025-11-06 15:35:10,Open long,USDT,AAVEUSDT,0.1,196.78,19.678,0,0,-0.0039356
2025-11-06 06:11:23,Close short,USDT,AAVEUSDT,0.1,202.27,20.227,0.332,0.3198638,-0.0121362
2025-11-06 05:45:45,Open short,USDT,AAVEUSDT,0.1,205.59,20.559,0,0,-0.0041118
2025-11-06 03:42:16,Close long,USDT,ADAUSDT,3,0.5429,1.6287,0.1341,0.13312278,-0.00097722
2025-11-06 01:01:35,Close short,USDT,AAVEUSDT,0.1,201.49,20.149,0.178,0.1659106,-0.0120894
2025-11-05 18:47:30,Open short,USDT,AAVEUSDT,0.1,203.27,20.327,0,0,-0.0040654
2025-11-05 18:07:28,Close short,USDT,AAVEUSDT,0.1,203.32,20.332,-0.039,-0.0511992,-0.0121992
2025-11-05 18:07:14,Open short,USDT,AAVEUSDT,0.1,202.93,20.293,0,0,-0.0121758
2025-11-05 17:50:28,Close short,USDT,AAVEUSDT,0.1,201.76,20.176,-0.201,-0.2131056,-0.0121056
2025-11-05 16:42:57,Open short,USDT,AAVEUSDT,0.1,199.75,19.975,0,0,-0.003995
2025-11-05 15:25:47,Close short,USDT,AAVEUSDT,0.1,196.45,19.645,0.3,0.288213,-0.011787
2025-11-05 13:26:08,Open short,USDT,AAVEUSDT,0.1,199.45,19.945,0,0,-0.003989
2025-11-05 06:08:23,Close short,USDT,AAVEUSDT,0.1,200.54,20.054,-0.196,-0.2080324,-0.0120324
2025-11-05 05:08:13,Open short,USDT,AAVEUSDT,0.1,198.58,19.858,0,0,-0.0039716
2025-11-05 04:53:07,Close short,USDT,AAVEUSDT,0.1,198.66,19.866,-0.035,-0.0469196,-0.0119196
2025-11-05 04:52:19,Open short,USDT,AAVEUSDT,0.1,198.31,19.831,0,0,-0.0039662
2025-11-05 04:04:20,Close short,USDT,AAVEUSDT,0.1,199.2,19.92,-0.039,-0.050952,-0.011952
2025-11-05 04:04:03,Open short,USDT,AAVEUSDT,0.1,198.81,19.881,0,0,-0.0039762
2025-11-05 03:47:13,Close short,USDT,AAVEUSDT,0.1,198.73,19.873,-0.037,-0.0489238,-0.0119238
2025-11-05 03:47:11,Open short,USDT,AAVEUSDT,0.1,198.36,19.836,0,0,-0.0039672
2025-11-05 03:42:22,Close short,USDT,AAVEUSDT,0.1,196.83,19.683,-0.197,-0.2088098,-0.0118098
2025-11-05 03:23:04,Close short,USDT,AAVEUSDT,0.1,196.07,19.607,-0.121,-0.1327642,-0.0117642
2025-11-05 03:23:03,Open short,USDT,AAVEUSDT,0.1,195.56,19.556,0,0,-0.0039112
2025-11-05 03:21:41,Open short,USDT,AAVEUSDT,0.1,194.16,19.416,0,0,-0.0116496
2025-11-05 03:11:21,Close long,USDT,AAVEUSDT,0.2,190.41,38.082,1.152,1.1291508,-0.0228492
2025-11-05 02:56:25,Close long,USDT,ADAUSDT,80,0.5111,40.888,1.032,1.0074672,-0.0245328
2025-11-05 02:54:17,Open long,USDT,AAVEUSDT,0.1,185.39,18.539,0,0,-0.0037078
2025-11-05 02:52:21,Close long,USDT,SOLUSDT,0.4,150.749,60.2996,1.2112,1.17502024,-0.03617976
2025-11-05 02:49:02,Open long,USDT,AAVEUSDT,0.1,183.91,18.391,0,0,-0.0036782
2025-11-05 02:45:47,Open long,USDT,ADAUSDT,83,0.4982,41.3506,0,0,-0.00827012
2025-11-05 02:39:11,Close long,USDT,ADAUSDT,94,0.4954,46.5676,-0.3196,-0.34754056,-0.02794056
2025-11-05 02:39:09,Open long,USDT,SOLUSDT,0.4,147.721,59.0884,0,0,-0.01181768
2025-11-05 02:33:21,Open long,USDT,ADAUSDT,94,0.4988,46.8872,0,0,-0.02813232
2025-11-05 02:27:12,Close long,USDT,ADAUSDT,93,0.4988,46.3884,-0.3348,-0.36263304,-0.02783304
2025-11-05 02:27:10,Close long,USDT,SOLUSDT,0.4,149.112,59.6448,-0.3964,-0.43218688,-0.03578688
2025-11-05 02:25:47,Close long,USDT,BTCUSDT,0.0001,99137.4,9.91374,-0.09398,-0.099928244,-0.005948244
2025-11-05 02:23:05,Open long,USDT,SOLUSDT,0.4,150.103,60.0412,0,0,-0.01200824
2025-11-05 02:23:05,Open long,USDT,ADAUSDT,93,0.5024,46.7232,0,0,-0.00934464
2025-11-05 02:06:00,Open long,USDT,BTCUSDT,0.0001,100077.2,10.00772,0,0,-0.002001544
2025-11-05 02:05:40,Close long,USDT,AAVEUSDT,0.1,185.09,18.509,-0.051,-0.0621054,-0.0111054
2025-11-05 02:02:47,Open long,USDT,AAVEUSDT,0.1,185.6,18.56,0,0,-0.003712
2025-11-05 01:42:55,Close long,USDT,AAVEUSDT,0.2,185.76,37.152,-0.392,-0.4142912,-0.0222912
2025-11-05 01:27:49,Close long,USDT,ADAUSDT,64,0.518,33.152,-0.2496,-0.2694912,-0.0198912
2025-11-05 01:27:49,Close long,USDT,ADAUSDT,3,0.518,1.554,-0.0117,-0.0126324,-0.0009324
2025-11-05 01:27:49,Close long,USDT,ADAUSDT,3,0.518,1.554,-0.0117,-0.0126324,-0.0009324
2025-11-05 01:27:49,Close long,USDT,ADAUSDT,4,0.518,2.072,-0.0156,-0.0168432,-0.0012432
2025-11-05 01:27:49,Close long,USDT,ADAUSDT,9,0.518,4.662,-0.0351,-0.0378972,-0.0027972
2025-11-05 01:21:17,Open long,USDT,ADAUSDT,83,0.5219,43.3177,0,0,-0.00866354
2025-11-05 01:01:34,Close long,USDT,BTCUSDT,0.0001,101660.7,10.16607,0.12256,0.116460358,-0.006099642
2025-11-05 00:19:33,Close long,USDT,ADAUSDT,80,0.5211,41.688,-0.304,-0.3290128,-0.0250128
2025-11-05 00:06:02,Open long,USDT,ADAUSDT,80,0.5249,41.992,0,0,-0.0083984
2025-11-04 23:50:32,Close long,USDT,ADAUSDT,82,0.5203,42.6646,-0.328,-0.35359876,-0.02559876
2025-11-04 23:36:09,Open long,USDT,ADAUSDT,82,0.5243,42.9926,0,0,-0.02579556
2025-11-04 23:14:26,Open long,USDT,AAVEUSDT,0.1,188.47,18.847,0,0,-0.0037694
2025-11-04 23:07:03,Open long,USDT,AAVEUSDT,0.1,186.97,18.697,0,0,-0.0037394
2025-11-04 23:05:35,Open long,USDT,BTCUSDT,0.0001,100435.1,10.04351,0,0,-0.002008702
2025-11-04 22:35:51,Close long,USDT,AAVEUSDT,0.1,177.5,17.75,-0.18,-0.19065,-0.01065
2025-11-04 22:31:56,Close long,USDT,SOLUSDT,0.4,148.854,59.5416,-0.3624,-0.39812496,-0.03572496
2025-11-04 22:27:46,Close long,USDT,BTCUSDT,0.0001,99699.9,9.96999,-0.09722,-0.103201994,-0.005981994
2025-11-04 22:27:14,Open long,USDT,SOLUSDT,0.4,149.76,59.904,0,0,-0.0119808
2025-11-04 21:49:58,Open long,USDT,BTCUSDT,0.0001,100672.1,10.06721,0,0,-0.002013442
2025-11-04 21:18:44,Close long,USDT,BTCUSDT,0.0001,99500.2,9.95002,-0.10312,-0.109090012,-0.005970012
2025-11-04 21:18:32,Open long,USDT,AAVEUSDT,0.1,179.3,17.93,0,0,-0.003586
2025-11-04 21:17:39,Close long,USDT,SOLUSDT,0.4,150.355,60.142,-0.366,-0.4020852,-0.0360852
2025-11-04 21:16:48,Open long,USDT,SOLUSDT,0.4,151.27,60.508,0,0,-0.0121016
2025-11-04 21:02:28,Open long,USDT,BTCUSDT,0.0001,100531.4,10.05314,0,0,-0.002010628
2025-11-04 20:36:03,Close long,USDT,AAVEUSDT,0.1,188.29,18.829,-0.196,-0.2072974,-0.0112974
2025-11-04 20:31:17,Close long,USDT,ADAUSDT,42,0.5212,21.8904,-0.1596,-0.17273424,-0.01313424
2025-11-04 20:31:17,Close long,USDT,ADAUSDT,52,0.5212,27.1024,-0.1976,-0.21386144,-0.01626144
2025-11-04 20:16:14,Open long,USDT,ADAUSDT,37,0.525,19.425,0,0,-0.003885
2025-11-04 20:16:13,Open long,USDT,ADAUSDT,57,0.525,29.925,0,0,-0.005985
2025-11-04 20:12:26,Close long,USDT,ADAUSDT,96,0.5206,49.9776,-0.3456,-0.37558656,-0.02998656
2025-11-04 20:01:46,Open long,USDT,AAVEUSDT,0.1,190.25,19.025,0,0,-0.003805
2025-11-04 19:58:26,Open long,USDT,ADAUSDT,96,0.5242,50.3232,0,0,-0.03019392
